Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1959-02-07,1958,Bradford Park Avenue,Crystal Palace,5-0,5,0,4,4,5,5,H
1959-02-07,1958,Coventry City,Gillingham,1-1,1,1,4,4,2,0,D
1959-02-07,1958,Crewe Alexandra,Southport,1-1,1,1,4,4,2,0,D
1959-02-07,1958,Darlington,Barrow,5-2,5,2,4,4,7,3,H
1959-02-07,1958,Millwall,Gateshead,0-2,0,2,4,4,2,-2,A
1959-02-07,1958,Northampton Town,Hartlepool United,2-1,2,1,4,4,3,1,H
1959-02-07,1958,Port Vale,Aldershot,3-2,3,2,4,4,5,1,H
1959-02-07,1958,Shrewsbury Town,Carlisle United,4-1,4,1,4,4,5,3,H
1959-02-07,1958,Torquay United,Exeter City,3-4,3,4,4,4,7,-1,A
1959-02-07,1958,Walsall,Oldham Athletic,3-0,3,0,4,4,3,3,H
1959-02-07,1958,Workington,Watford,3-1,3,1,4,4,4,2,H
1959-02-07,1958,York City,Chester,1-1,1,1,4,4,2,0,D
1959-02-14,1958,Aldershot,Millwall,4-2,4,2,4,4,6,2,H
1959-02-14,1958,Barrow,Shrewsbury Town,3-4,3,4,4,4,7,-1,A
1959-02-14,1958,Carlisle United,Coventry City,1-6,1,6,4,4,7,-5,A
1959-02-14,1958,Chester,Bradford Park Avenue,2-0,2,0,4,4,2,2,H
1959-02-14,1958,Crystal Palace,Port Vale,1-1,1,1,4,4,2,0,D
1959-02-14,1958,Gateshead,Walsall,2-1,2,1,4,4,3,1,H
1959-02-14,1958,Gillingham,Exeter City,0-2,0,2,4,4,2,-2,A
1959-02-14,1958,Hartlepool United,Workington,0-3,0,3,4,4,3,-3,A
1959-02-14,1958,Oldham Athletic,Darlington,1-3,1,3,4,4,4,-2,A
1959-02-14,1958,Southport,Northampton Town,1-2,1,2,4,4,3,-1,A
1959-02-14,1958,Torquay United,Crewe Alexandra,6-2,6,2,4,4,8,4,H
1959-02-14,1958,Watford,York City,2-3,2,3,4,4,5,-1,A
1959-02-17,1958,Crewe Alexandra,Carlisle United,3-1,3,1,4,4,4,2,H
1959-02-21,1958,Bradford Park Avenue,Watford,1-1,1,1,4,4,2,0,D
1959-02-21,1958,Coventry City,Barrow,2-0,2,0,4,4,2,2,H
1959-02-21,1958,Crewe Alexandra,Gillingham,0-2,0,2,4,4,2,-2,A
1959-02-21,1958,Crystal Palace,Millwall,4-0,4,0,4,4,4,4,H
1959-02-21,1958,Darlington,Gateshead,3-2,3,2,4,4,5,1,H
1959-02-21,1958,Exeter City,Carlisle United,2-1,2,1,4,4,3,1,H
1959-02-21,1958,Northampton Town,Torquay United,1-1,1,1,4,4,2,0,D
1959-02-21,1958,Port Vale,Chester,4-0,4,0,4,4,4,4,H
1959-02-21,1958,Shrewsbury Town,Oldham Athletic,0-0,0,0,4,4,0,0,D
1959-02-21,1958,Walsall,Aldershot,2-4,2,4,4,4,6,-2,A
1959-02-21,1958,Workington,Southport,2-0,2,0,4,4,2,2,H
1959-02-21,1958,York City,Hartlepool United,1-1,1,1,4,4,2,0,D
1959-02-25,1958,Torquay United,Carlisle United,0-0,0,0,4,4,0,0,D
1959-02-28,1958,Aldershot,Chester,1-0,1,0,4,4,1,1,H
1959-02-28,1958,Barrow,Bradford Park Avenue,2-3,2,3,4,4,5,-1,A
1959-02-28,1958,Carlisle United,York City,0-0,0,0,4,4,0,0,D
1959-02-28,1958,Coventry City,Crewe Alexandra,3-2,3,2,4,4,5,1,H
1959-02-28,1958,Darlington,Southport,4-0,4,0,4,4,4,4,H
1959-02-28,1958,Exeter City,Northampton Town,3-4,3,4,4,4,7,-1,A
1959-02-28,1958,Gateshead,Crystal Palace,1-3,1,3,4,4,4,-2,A
1959-02-28,1958,Gillingham,Workington,5-1,5,1,4,4,6,4,H
1959-02-28,1958,Millwall,Watford,4-1,4,1,4,4,5,3,H
1959-02-28,1958,Oldham Athletic,Port Vale,0-2,0,2,4,4,2,-2,A
1959-02-28,1958,Shrewsbury Town,Torquay United,5-0,5,0,4,4,5,5,H
1959-02-28,1958,Walsall,Hartlepool United,0-0,0,0,4,4,0,0,D
1959-03-02,1958,Port Vale,Workington,2-0,2,0,4,4,2,2,H
1959-03-03,1958,Carlisle United,Oldham Athletic,3-0,3,0,4,4,3,3,H
1959-03-05,1958,Crewe Alexandra,Exeter City,0-0,0,0,4,4,0,0,D
1959-03-07,1958,Bradford Park Avenue,Carlisle United,0-3,0,3,4,4,3,-3,A
1959-03-07,1958,Chester,Gateshead,0-1,0,1,4,4,1,-1,A
1959-03-07,1958,Crewe Alexandra,Shrewsbury Town,2-4,2,4,4,4,6,-2,A
1959-03-07,1958,Crystal Palace,Oldham Athletic,4-0,4,0,4,4,4,4,H
1959-03-07,1958,Hartlepool United,Millwall,3-1,3,1,4,4,4,2,H
1959-03-07,1958,Northampton Town,Coventry City,4-0,4,0,4,4,4,4,H
1959-03-07,1958,Port Vale,Barrow,4-1,4,1,4,4,5,3,H
1959-03-07,1958,Southport,Walsall,1-1,1,1,4,4,2,0,D
1959-03-07,1958,Torquay United,Darlington,4-1,4,1,4,4,5,3,H
1959-03-07,1958,Watford,Aldershot,2-1,2,1,4,4,3,1,H
1959-03-07,1958,Workington,Exeter City,2-2,2,2,4,4,4,0,D
1959-03-07,1958,York City,Gillingham,3-1,3,1,4,4,4,2,H
1959-03-11,1958,Carlisle United,Darlington,1-1,1,1,4,4,2,0,D
1959-03-14,1958,Aldershot,Hartlepool United,2-4,2,4,4,4,6,-2,A
1959-03-14,1958,Barrow,Crystal Palace,1-0,1,0,4,4,1,1,H
1959-03-14,1958,Carlisle United,Port Vale,0-3,0,3,4,4,3,-3,A
1959-03-14,1958,Coventry City,Workington,4-0,4,0,4,4,4,4,H
1959-03-14,1958,Darlington,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1959-03-14,1958,Exeter City,York City,0-2,0,2,4,4,2,-2,A
1959-03-14,1958,Gateshead,Watford,1-0,1,0,4,4,1,1,H
1959-03-14,1958,Gillingham,Bradford Park Avenue,1-1,1,1,4,4,2,0,D
1959-03-14,1958,Millwall,Southport,1-1,1,1,4,4,2,0,D
1959-03-14,1958,Oldham Athletic,Chester,3-5,3,5,4,4,8,-2,A
1959-03-14,1958,Shrewsbury Town,Northampton Town,4-0,4,0,4,4,4,4,H
1959-03-14,1958,Walsall,Torquay United,2-2,2,2,4,4,4,0,D
1959-03-16,1958,Carlisle United,Watford,2-0,2,0,4,4,2,2,H
1959-03-16,1958,Coventry City,Port Vale,1-0,1,0,4,4,1,1,H
1959-03-16,1958,Workington,Crystal Palace,0-4,0,4,4,4,4,-4,A
1959-03-17,1958,Walsall,Exeter City,3-0,3,0,4,4,3,3,H
1959-03-18,1958,Darlington,York City,0-1,0,1,4,4,1,-1,A
1959-03-21,1958,Bradford Park Avenue,Exeter City,0-3,0,3,4,4,3,-3,A
1959-03-21,1958,Chester,Barrow,2-0,2,0,4,4,2,2,H
1959-03-21,1958,Crewe Alexandra,Walsall,5-3,5,3,4,4,8,2,H
1959-03-21,1958,Crystal Palace,Carlisle United,0-2,0,2,4,4,2,-2,A
1959-03-21,1958,Hartlepool United,Gateshead,0-0,0,0,4,4,0,0,D
1959-03-21,1958,Northampton Town,Darlington,1-3,1,3,4,4,4,-2,A
1959-03-21,1958,Port Vale,Gillingham,3-1,3,1,4,4,4,2,H
1959-03-21,1958,Southport,Aldershot,0-1,0,1,4,4,1,-1,A
1959-03-21,1958,Torquay United,Millwall,2-0,2,0,4,4,2,2,H
1959-03-21,1958,Watford,Oldham Athletic,2-1,2,1,4,4,3,1,H
1959-03-21,1958,Workington,Shrewsbury Town,1-1,1,1,4,4,2,0,D
1959-03-21,1958,York City,Coventry City,0-0,0,0,4,4,0,0,D
1959-03-27,1958,Bradford Park Avenue,Northampton Town,1-2,1,2,4,4,3,-1,A
1959-03-27,1958,Crewe Alexandra,Port Vale,2-0,2,0,4,4,2,2,H
1959-03-27,1958,Crystal Palace,Torquay United,3-1,3,1,4,4,4,2,H
1959-03-27,1958,Gateshead,Carlisle United,4-1,4,1,4,4,5,3,H
1959-03-27,1958,Gillingham,Aldershot,3-0,3,0,4,4,3,3,H
1959-03-27,1958,Hartlepool United,Watford,4-3,4,3,4,4,7,1,H
1959-03-27,1958,Millwall,Exeter City,1-1,1,1,4,4,2,0,D
1959-03-27,1958,Oldham Athletic,Barrow,2-0,2,0,4,4,2,2,H
1959-03-27,1958,Southport,Chester,1-1,1,1,4,4,2,0,D
1959-03-27,1958,York City,Workington,2-2,2,2,4,4,4,0,D
1959-03-28,1958,Aldershot,Torquay United,1-4,1,4,4,4,5,-3,A
1959-03-28,1958,Barrow,Watford,0-4,0,4,4,4,4,-4,A
1959-03-28,1958,Carlisle United,Chester,4-3,4,3,4,4,7,1,H
1959-03-28,1958,Coventry City,Bradford Park Avenue,0-0,0,0,4,4,0,0,D
1959-03-28,1958,Darlington,Workington,1-1,1,1,4,4,2,0,D
1959-03-28,1958,Exeter City,Port Vale,3-4,3,4,4,4,7,-1,A
1959-03-28,1958,Gateshead,Southport,1-1,1,1,4,4,2,0,D
1959-03-28,1958,Gillingham,Crystal Palace,1-1,1,1,4,4,2,0,D
1959-03-28,1958,Millwall,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1959-03-28,1958,Oldham Athletic,Hartlepool United,1-0,1,0,4,4,1,1,H
1959-03-28,1958,Shrewsbury Town,York City,2-2,2,2,4,4,4,0,D
1959-03-28,1958,Walsall,Northampton Town,2-1,2,1,4,4,3,1,H
1959-03-30,1958,Aldershot,Gillingham,4-2,4,2,4,4,6,2,H
1959-03-30,1958,Barrow,Oldham Athletic,2-1,2,1,4,4,3,1,H
1959-03-30,1958,Carlisle United,Gateshead,4-2,4,2,4,4,6,2,H
1959-03-30,1958,Chester,Southport,2-1,2,1,4,4,3,1,H
1959-03-30,1958,Exeter City,Millwall,3-1,3,1,4,4,4,2,H
1959-03-30,1958,Port Vale,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1959-03-30,1958,Shrewsbury Town,Darlington,1-0,1,0,4,4,1,1,H
1959-03-30,1958,Torquay United,Crystal Palace,0-2,0,2,4,4,2,-2,A
1959-03-30,1958,Walsall,Coventry City,3-0,3,0,4,4,3,3,H
1959-03-30,1958,Watford,Hartlepool United,4-1,4,1,4,4,5,3,H
1959-03-30,1958,Workington,York City,2-2,2,2,4,4,4,0,D
1959-03-31,1958,Coventry City,Walsall,0-0,0,0,4,4,0,0,D
1959-03-31,1958,Northampton Town,Bradford Park Avenue,4-1,4,1,4,4,5,3,H
1959-04-04,1958,Bradford Park Avenue,Shrewsbury Town,3-1,3,1,4,4,4,2,H
1959-04-04,1958,Chester,Gillingham,1-2,1,2,4,4,3,-1,A
1959-04-04,1958,Crewe Alexandra,Aldershot,5-0,5,0,4,4,5,5,H
1959-04-04,1958,Crystal Palace,Exeter City,1-1,1,1,4,4,2,0,D
1959-04-04,1958,Hartlepool United,Barrow,10-1,10,1,4,4,11,9,H
1959-04-04,1958,Northampton Town,Millwall,0-1,0,1,4,4,1,-1,A
1959-04-04,1958,Port Vale,Coventry City,3-0,3,0,4,4,3,3,H
1959-04-04,1958,Southport,Oldham Athletic,1-1,1,1,4,4,2,0,D
1959-04-04,1958,Torquay United,Gateshead,0-1,0,1,4,4,1,-1,A
1959-04-04,1958,Watford,Carlisle United,2-2,2,2,4,4,4,0,D
1959-04-04,1958,Workington,Walsall,0-1,0,1,4,4,1,-1,A
1959-04-04,1958,York City,Darlington,2-1,2,1,4,4,3,1,H
1959-04-06,1958,Exeter City,Gateshead,1-1,1,1,4,4,2,0,D
1959-04-06,1958,Northampton Town,Carlisle United,0-0,0,0,4,4,0,0,D
1959-04-08,1958,Gillingham,Torquay United,3-2,3,2,4,4,5,1,H
1959-04-09,1958,Walsall,Workington,3-0,3,0,4,4,3,3,H
1959-04-11,1958,Aldershot,Northampton Town,1-3,1,3,4,4,4,-2,A
1959-04-11,1958,Barrow,Southport,3-0,3,0,4,4,3,3,H
1959-04-11,1958,Carlisle United,Hartlepool United,1-0,1,0,4,4,1,1,H
1959-04-11,1958,Coventry City,Crystal Palace,2-0,2,0,4,4,2,2,H
1959-04-11,1958,Darlington,Bradford Park Avenue,1-1,1,1,4,4,2,0,D
1959-04-11,1958,Exeter City,Chester,1-1,1,1,4,4,2,0,D
1959-04-11,1958,Gateshead,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1959-04-11,1958,Gillingham,Watford,2-1,2,1,4,4,3,1,H
1959-04-11,1958,Millwall,Workington,1-1,1,1,4,4,2,0,D
1959-04-11,1958,Oldham Athletic,Torquay United,1-0,1,0,4,4,1,1,H
1959-04-11,1958,Shrewsbury Town,Port Vale,4-3,4,3,4,4,7,1,H
1959-04-11,1958,Walsall,York City,5-0,5,0,4,4,5,5,H
1959-04-13,1958,Gateshead,Torquay United,1-0,1,0,4,4,1,1,H
1959-04-13,1958,Northampton Town,Chester,4-0,4,0,4,4,4,4,H
1959-04-14,1958,Southport,Coventry City,1-2,1,2,4,4,3,-1,A
1959-04-14,1958,Walsall,Carlisle United,5-0,5,0,4,4,5,5,H
1959-04-15,1958,Exeter City,Crystal Palace,3-1,3,1,4,4,4,2,H
1959-04-15,1958,York City,Port Vale,0-0,0,0,4,4,0,0,D
1959-04-16,1958,Darlington,Gillingham,1-2,1,2,4,4,3,-1,A
1959-04-18,1958,Bradford Park Avenue,Walsall,3-2,3,2,4,4,5,1,H
1959-04-18,1958,Chester,Coventry City,1-1,1,1,4,4,2,0,D
1959-04-18,1958,Crewe Alexandra,Oldham Athletic,5-0,5,0,4,4,5,5,H
1959-04-18,1958,Crystal Palace,Shrewsbury Town,4-3,4,3,4,4,7,1,H
1959-04-18,1958,Hartlepool United,Gillingham,3-1,3,1,4,4,4,2,H
1959-04-18,1958,Northampton Town,Gateshead,1-0,1,0,4,4,1,1,H
1959-04-18,1958,Port Vale,Darlington,1-1,1,1,4,4,2,0,D
1959-04-18,1958,Southport,Carlisle United,0-1,0,1,4,4,1,-1,A
1959-04-18,1958,Torquay United,Barrow,1-0,1,0,4,4,1,1,H
1959-04-18,1958,Watford,Exeter City,2-1,2,1,4,4,3,1,H
1959-04-18,1958,Workington,Aldershot,1-0,1,0,4,4,1,1,H
1959-04-18,1958,York City,Millwall,3-3,3,3,4,4,6,0,D
1959-04-20,1958,Gateshead,Gillingham,2-0,2,0,4,4,2,2,H
1959-04-20,1958,Millwall,Coventry City,1-1,1,1,4,4,2,0,D
1959-04-20,1958,Oldham Athletic,Southport,2-0,2,0,4,4,2,2,H
1959-04-20,1958,Shrewsbury Town,Walsall,2-0,2,0,4,4,2,2,H
1959-04-20,1958,York City,Northampton Town,2-1,2,1,4,4,3,1,H
1959-04-21,1958,Barrow,Hartlepool United,1-1,1,1,4,4,2,0,D
1959-04-21,1958,Watford,Darlington,0-0,0,0,4,4,0,0,D
1959-04-22,1958,Aldershot,Exeter City,1-0,1,0,4,4,1,1,H
1959-04-22,1958,Chester,Crewe Alexandra,0-1,0,1,4,4,1,-1,A
1959-04-22,1958,Torquay United,Port Vale,1-1,1,1,4,4,2,0,D
1959-04-22,1958,Workington,Oldham Athletic,2-0,2,0,4,4,2,2,H
1959-04-25,1958,Aldershot,York City,0-1,0,1,4,4,1,-1,A
1959-04-25,1958,Barrow,Crewe Alexandra,0-2,0,2,4,4,2,-2,A
1959-04-25,1958,Carlisle United,Torquay United,0-1,0,1,4,4,1,-1,A
1959-04-25,1958,Coventry City,Watford,1-0,1,0,4,4,1,1,H
1959-04-25,1958,Darlington,Crystal Palace,1-4,1,4,4,4,5,-3,A
1959-04-25,1958,Exeter City,Hartlepool United,3-0,3,0,4,4,3,3,H
1959-04-25,1958,Gateshead,Workington,0-3,0,3,4,4,3,-3,A
1959-04-25,1958,Gillingham,Southport,2-0,2,0,4,4,2,2,H
1959-04-25,1958,Millwall,Bradford Park Avenue,1-1,1,1,4,4,2,0,D
1959-04-25,1958,Oldham Athletic,Northampton Town,2-1,2,1,4,4,3,1,H
1959-04-25,1958,Shrewsbury Town,Chester,3-0,3,0,4,4,3,3,H
1959-04-25,1958,Walsall,Port Vale,1-1,1,1,4,4,2,0,D
1959-04-27,1958,Bradford Park Avenue,Aldershot,5-1,5,1,4,4,6,4,H
1959-04-27,1958,Hartlepool United,Coventry City,2-1,2,1,4,4,3,1,H
1959-04-27,1958,Port Vale,Millwall,5-2,5,2,4,4,7,3,H
1959-04-27,1958,York City,Gateshead,1-0,1,0,4,4,1,1,H
1959-04-28,1958,Oldham Athletic,Carlisle United,2-0,2,0,4,4,2,2,H
1959-04-28,1958,Southport,Exeter City,0-1,0,1,4,4,1,-1,A
1959-04-29,1958,Chester,Darlington,1-0,1,0,4,4,1,1,H
1959-04-29,1958,Crystal Palace,Walsall,1-3,1,3,4,4,4,-2,A
1959-04-29,1958,Torquay United,Gillingham,3-1,3,1,4,4,4,2,H
1959-04-30,1958,Northampton Town,Barrow,2-0,2,0,4,4,2,2,H
1959-04-30,1958,Shrewsbury Town,Exeter City,3-0,3,0,4,4,3,3,H
1959-05-07,1958,Watford,Shrewsbury Town,1-4,1,4,4,4,5,-3,A
1959-08-22,1959,Barrow,Darlington,4-1,4,1,4,4,5,3,H
1959-08-22,1959,Carlisle United,Crystal Palace,2-2,2,2,4,4,4,0,D
1959-08-22,1959,Exeter City,Northampton Town,1-1,1,1,4,4,2,0,D
1959-08-22,1959,Gillingham,Gateshead,5-4,5,4,4,4,9,1,H
1959-08-22,1959,Hartlepool United,Aldershot,3-0,3,0,4,4,3,3,H
1959-08-22,1959,Millwall,Workington,3-0,3,0,4,4,3,3,H
1959-08-22,1959,Notts County,Chester,2-1,2,1,4,4,3,1,H
1959-08-22,1959,Oldham Athletic,Bradford Park Avenue,2-0,2,0,4,4,2,2,H
1959-08-22,1959,Southport,Rochdale,2-2,2,2,4,4,4,0,D
1959-08-22,1959,Torquay United,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1959-08-22,1959,Walsall,Crewe Alexandra,3-1,3,1,4,4,4,2,H
1959-08-22,1959,Watford,Stockport County,0-0,0,0,4,4,0,0,D
1959-08-24,1959,Bradford Park Avenue,Watford,1-1,1,1,4,4,2,0,D
1959-08-24,1959,Darlington,Aldershot,4-0,4,0,4,4,4,4,H
1959-08-24,1959,Gateshead,Barrow,3-1,3,1,4,4,4,2,H
1959-08-24,1959,Oldham Athletic,Crystal Palace,1-0,1,0,4,4,1,1,H
1959-08-24,1959,Stockport County,Exeter City,1-0,1,0,4,4,1,1,H
1959-08-25,1959,Walsall,Hartlepool United,2-2,2,2,4,4,4,0,D
1959-08-26,1959,Chester,Carlisle United,0-1,0,1,4,4,1,-1,A
1959-08-26,1959,Crewe Alexandra,Notts County,2-1,2,1,4,4,3,1,H
1959-08-27,1959,Doncaster Rovers,Millwall,0-0,0,0,4,4,0,0,D
1959-08-27,1959,Northampton Town,Torquay United,3-0,3,0,4,4,3,3,H
1959-08-27,1959,Rochdale,Gillingham,1-0,1,0,4,4,1,1,H
1959-08-27,1959,Workington,Southport,1-1,1,1,4,4,2,0,D
1959-08-29,1959,Aldershot,Barrow,6-1,6,1,4,4,7,5,H
1959-08-29,1959,Bradford Park Avenue,Carlisle United,1-1,1,1,4,4,2,0,D
1959-08-29,1959,Chester,Walsall,1-3,1,3,4,4,4,-2,A
1959-08-29,1959,Crewe Alexandra,Hartlepool United,1-0,1,0,4,4,1,1,H
1959-08-29,1959,Crystal Palace,Notts County,1-1,1,1,4,4,2,0,D
1959-08-29,1959,Darlington,Gillingham,2-1,2,1,4,4,3,1,H
1959-08-29,1959,Doncaster Rovers,Northampton Town,3-2,3,2,4,4,5,1,H
1959-08-29,1959,Exeter City,Watford,2-0,2,0,4,4,2,2,H
1959-08-29,1959,Gateshead,Southport,1-0,1,0,4,4,1,1,H
1959-08-29,1959,Rochdale,Millwall,0-1,0,1,4,4,1,-1,A
1959-08-29,1959,Stockport County,Oldham Athletic,3-1,3,1,4,4,4,2,H
1959-08-29,1959,Workington,Torquay United,0-2,0,2,4,4,2,-2,A
1959-08-31,1959,Barrow,Gateshead,2-2,2,2,4,4,4,0,D
1959-08-31,1959,Hartlepool United,Walsall,1-2,1,2,4,4,3,-1,A
1959-08-31,1959,Millwall,Doncaster Rovers,1-1,1,1,4,4,2,0,D
1959-09-01,1959,Carlisle United,Chester,2-1,2,1,4,4,3,1,H
1959-09-01,1959,Southport,Workington,2-2,2,2,4,4,4,0,D
1959-09-01,1959,Watford,Bradford Park Avenue,1-0,1,0,4,4,1,1,H
1959-09-02,1959,Aldershot,Darlington,3-0,3,0,4,4,3,3,H
1959-09-02,1959,Crystal Palace,Oldham Athletic,3-2,3,2,4,4,5,1,H
1959-09-02,1959,Exeter City,Stockport County,2-1,2,1,4,4,3,1,H
1959-09-02,1959,Torquay United,Northampton Town,5-3,5,3,4,4,8,2,H
1959-09-03,1959,Gillingham,Rochdale,2-0,2,0,4,4,2,2,H
1959-09-03,1959,Notts County,Crewe Alexandra,4-1,4,1,4,4,5,3,H
1959-09-05,1959,Barrow,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1959-09-05,1959,Carlisle United,Stockport County,0-4,0,4,4,4,4,-4,A
1959-09-05,1959,Doncaster Rovers,Watford,1-0,1,0,4,4,1,1,H
1959-09-05,1959,Gillingham,Aldershot,3-1,3,1,4,4,4,2,H
1959-09-05,1959,Hartlepool United,Chester,2-3,2,3,4,4,5,-1,A
1959-09-05,1959,Millwall,Gateshead,4-0,4,0,4,4,4,4,H
1959-09-05,1959,Northampton Town,Workington,0-0,0,0,4,4,0,0,D
1959-09-05,1959,Notts County,Bradford Park Avenue,0-1,0,1,4,4,1,-1,A
1959-09-05,1959,Oldham Athletic,Exeter City,1-2,1,2,4,4,3,-1,A
1959-09-05,1959,Southport,Darlington,0-1,0,1,4,4,1,-1,A
1959-09-05,1959,Torquay United,Rochdale,1-1,1,1,4,4,2,0,D
1959-09-05,1959,Walsall,Crystal Palace,3-0,3,0,4,4,3,3,H
1959-09-07,1959,Bradford Park Avenue,Millwall,1-1,1,1,4,4,2,0,D
1959-09-07,1959,Chester,Exeter City,1-0,1,0,4,4,1,1,H
1959-09-07,1959,Gateshead,Notts County,0-0,0,0,4,4,0,0,D
1959-09-07,1959,Hartlepool United,Oldham Athletic,2-2,2,2,4,4,4,0,D
1959-09-07,1959,Stockport County,Crystal Palace,0-1,0,1,4,4,1,-1,A
1959-09-08,1959,Doncaster Rovers,Barrow,1-4,1,4,4,4,5,-3,A
1959-09-08,1959,Rochdale,Darlington,2-0,2,0,4,4,2,2,H
1959-09-09,1959,Crewe Alexandra,Watford,1-3,1,3,4,4,4,-2,A
1959-09-09,1959,Torquay United,Southport,4-0,4,0,4,4,4,4,H
1959-09-10,1959,Northampton Town,Gillingham,2-1,2,1,4,4,3,1,H
1959-09-10,1959,Walsall,Carlisle United,0-1,0,1,4,4,1,-1,A
1959-09-10,1959,Workington,Aldershot,3-3,3,3,4,4,6,0,D
1959-09-12,1959,Aldershot,Southport,0-0,0,0,4,4,0,0,D
1959-09-12,1959,Barrow,Gillingham,0-1,0,1,4,4,1,-1,A
1959-09-12,1959,Bradford Park Avenue,Walsall,1-3,1,3,4,4,4,-2,A
1959-09-12,1959,Chester,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1959-09-12,1959,Crystal Palace,Hartlepool United,5-2,5,2,4,4,7,3,H
1959-09-12,1959,Darlington,Millwall,1-1,1,1,4,4,2,0,D
1959-09-12,1959,Exeter City,Carlisle United,1-3,1,3,4,4,4,-2,A
1959-09-12,1959,Gateshead,Torquay United,0-2,0,2,4,4,2,-2,A
1959-09-12,1959,Rochdale,Northampton Town,2-2,2,2,4,4,4,0,D
1959-09-12,1959,Stockport County,Notts County,3-1,3,1,4,4,4,2,H
1959-09-12,1959,Watford,Oldham Athletic,6-0,6,0,4,4,6,6,H
1959-09-12,1959,Workington,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1959-09-14,1959,Barrow,Doncaster Rovers,1-1,1,1,4,4,2,0,D
1959-09-14,1959,Millwall,Bradford Park Avenue,2-0,2,0,4,4,2,2,H
1959-09-15,1959,Carlisle United,Walsall,1-1,1,1,4,4,2,0,D
1959-09-15,1959,Oldham Athletic,Hartlepool United,1-2,1,2,4,4,3,-1,A
1959-09-15,1959,Southport,Torquay United,1-2,1,2,4,4,3,-1,A
1959-09-15,1959,Watford,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1959-09-16,1959,Aldershot,Workington,3-1,3,1,4,4,4,2,H
1959-09-16,1959,Crystal Palace,Stockport County,3-1,3,1,4,4,4,2,H
1959-09-16,1959,Darlington,Rochdale,0-0,0,0,4,4,0,0,D
1959-09-16,1959,Gillingham,Northampton Town,2-1,2,1,4,4,3,1,H
1959-09-17,1959,Exeter City,Chester,2-0,2,0,4,4,2,2,H
1959-09-17,1959,Notts County,Gateshead,4-0,4,0,4,4,4,4,H
1959-09-19,1959,Carlisle United,Watford,1-0,1,0,4,4,1,1,H
1959-09-19,1959,Crewe Alexandra,Crystal Palace,1-1,1,1,4,4,2,0,D
1959-09-19,1959,Doncaster Rovers,Rochdale,2-1,2,1,4,4,3,1,H
1959-09-19,1959,Gillingham,Chester,3-1,3,1,4,4,4,2,H
1959-09-19,1959,Hartlepool United,Bradford Park Avenue,3-0,3,0,4,4,3,3,H
1959-09-19,1959,Millwall,Aldershot,2-0,2,0,4,4,2,2,H
1959-09-19,1959,Northampton Town,Gateshead,2-0,2,0,4,4,2,2,H
1959-09-19,1959,Notts County,Exeter City,3-0,3,0,4,4,3,3,H
1959-09-19,1959,Southport,Barrow,1-0,1,0,4,4,1,1,H
1959-09-19,1959,Torquay United,Darlington,1-2,1,2,4,4,3,-1,A
1959-09-19,1959,Walsall,Stockport County,3-1,3,1,4,4,4,2,H
1959-09-19,1959,Workington,Oldham Athletic,2-0,2,0,4,4,2,2,H
1959-09-21,1959,Aldershot,Gateshead,3-2,3,2,4,4,5,1,H
1959-09-21,1959,Bradford Park Avenue,Exeter City,1-0,1,0,4,4,1,1,H
1959-09-21,1959,Hartlepool United,Notts County,2-4,2,4,4,4,6,-2,A
1959-09-21,1959,Northampton Town,Millwall,0-3,0,3,4,4,3,-3,A
1959-09-21,1959,Stockport County,Torquay United,0-1,0,1,4,4,1,-1,A
1959-09-22,1959,Rochdale,Barrow,4-1,4,1,4,4,5,3,H
1959-09-22,1959,Walsall,Darlington,1-0,1,0,4,4,1,1,H
1959-09-23,1959,Chester,Oldham Athletic,0-0,0,0,4,4,0,0,D
1959-09-23,1959,Crewe Alexandra,Carlisle United,3-0,3,0,4,4,3,3,H
1959-09-23,1959,Crystal Palace,Watford,8-1,8,1,4,4,9,7,H
1959-09-24,1959,Doncaster Rovers,Southport,5-0,5,0,4,4,5,5,H
1959-09-24,1959,Workington,Gillingham,1-1,1,1,4,4,2,0,D
1959-09-26,1959,Aldershot,Torquay United,1-3,1,3,4,4,4,-2,A
1959-09-26,1959,Barrow,Millwall,2-2,2,2,4,4,4,0,D
1959-09-26,1959,Bradford Park Avenue,Crewe Alexandra,2-2,2,2,4,4,4,0,D
1959-09-26,1959,Crystal Palace,Chester,3-4,3,4,4,4,7,-1,A
1959-09-26,1959,Darlington,Northampton Town,3-2,3,2,4,4,5,1,H
1959-09-26,1959,Exeter City,Walsall,1-2,1,2,4,4,3,-1,A
1959-09-26,1959,Gateshead,Doncaster Rovers,5-0,5,0,4,4,5,5,H
1959-09-26,1959,Gillingham,Southport,4-1,4,1,4,4,5,3,H
1959-09-26,1959,Oldham Athletic,Carlisle United,0-1,0,1,4,4,1,-1,A
